text,episode,season,name
Where?,10,2,Valar Morghulis
Far and away across the Narrow Sea to Braavos.,10,2,Valar Morghulis
My dancing master was from Braavos.,10,2,Valar Morghulis
"To be a dancing master is a special thing, but to be a faceless man ... that is something else entirely.",10,2,Valar Morghulis
A girl has many names on her lips ... ,10,2,Valar Morghulis
"Joffrey, Cersei, Tywin Lannister, Ilyn Payne, the Hound.",10,2,Valar Morghulis
Names to offer up to the Red God.,10,2,Valar Morghulis
She could offer them all one by one.,10,2,Valar Morghulis
I want to.,10,2,Valar Morghulis
But I can't.,10,2,Valar Morghulis
I need to find my brother and mother.,10,2,Valar Morghulis
And my sister.,10,2,Valar Morghulis
"I need to find her, too.",10,2,Valar Morghulis
Then we must part.,10,2,Valar Morghulis
A man has duties as well.,10,2,Valar Morghulis
Here.,10,2,Valar Morghulis
What is it?,10,2,Valar Morghulis
A coin of great value.,10,2,Valar Morghulis
Could it buy a horse?,10,2,Valar Morghulis
It is not meant for the buying of horses.,10,2,Valar Morghulis
Then what good is it?,10,2,Valar Morghulis
"If the day comes when you must find me again, just give that coin to any man from Braavos and say these words to him,",10,2,Valar Morghulis
"""Valar Morghulis.""",10,2,Valar Morghulis
Valar Morghulis.,10,2,Valar Morghulis
"Please don't go, Jaqen.",10,2,Valar Morghulis
Jaqen is dead.,10,2,Valar Morghulis
Say it again. Valar Morghulis.,10,2,Valar Morghulis
Valar Morghulis.,10,2,Valar Morghulis
Good.,10,2,Valar Morghulis
"Farewell, Arya Stark.",10,2,Valar Morghulis
"Osha, what are you doing?",10,2,Valar Morghulis
Tell us what medicine to get from your chambers.,10,2,Valar Morghulis
We'll make you better.,10,2,Valar Morghulis
I feel just fine.,10,2,Valar Morghulis
They burned it down. They burned everything.,10,2,Valar Morghulis
Not everything. Not you.,10,2,Valar Morghulis
But they may come back. You have to go.,10,2,Valar Morghulis
Put on your warmest clothes.,10,2,Valar Morghulis
Pack as much food as you can carry and go north.,10,2,Valar Morghulis
North's the wrong way.,10,2,Valar Morghulis
Their mother and brother are south.,10,2,Valar Morghulis
We don't know where.,10,2,Valar Morghulis
There are too many enemies in the South.,10,2,Valar Morghulis
Go to the Wall to Jon.,10,2,Valar Morghulis
He'll look after you and let your mother know you're safe.,10,2,Valar Morghulis
I don't want to leave you.,10,2,Valar Morghulis
No more than I want to leave you.,10,2,Valar Morghulis
I pulled you into the world.,10,2,Valar Morghulis
Both of you.,10,2,Valar Morghulis
I've seen both your faces almost every day since.,10,2,Valar Morghulis
"And for that, I consider myself very, very lucky.",10,2,Valar Morghulis
Go now with Hodor.,10,2,Valar Morghulis
Go on.,10,2,Valar Morghulis
I'll be right here.,10,2,Valar Morghulis
Hodor.,10,2,Valar Morghulis
Osha.,10,2,Valar Morghulis
You must protect them.,10,2,Valar Morghulis
You're the only one who can.,10,2,Valar Morghulis
You may have to protect them against your own kind.,10,2,Valar Morghulis
I've got no great love for my own kind.,10,2,Valar Morghulis
I'll get you milk of the poppy.,10,2,Valar Morghulis
Tell me where to find it.,10,2,Valar Morghulis
I don't want milk of the poppy.,10,2,Valar Morghulis
Do it quickly.,10,2,Valar Morghulis
"Until the sun rises in the west and sets in the east, until the rivers run dry and the mountains blow in the wind like leaves.",10,2,Valar Morghulis
They miss their mother.,10,2,Valar Morghulis
They want to be with you.,10,2,Valar Morghulis
Do you want to be with them?,10,2,Valar Morghulis
You will be.,10,2,Valar Morghulis
"When your dragons were born, our magic was born again.",10,2,Valar Morghulis
It is strongest in their presence.,10,2,Valar Morghulis
And they are strongest in yours.,10,2,Valar Morghulis
"You will be with them, through winter, summer, and winter again.",10,2,Valar Morghulis
Across a thousand thousand seasons you will be with them.,10,2,Valar Morghulis
And we will be with you until time comes to an end.,10,2,Valar Morghulis
"Welcome home, Daenerys Stormborn.",10,2,Valar Morghulis
This is not my home.,10,2,Valar Morghulis
My home is across the sea where my people are waiting for me.,10,2,Valar Morghulis
They will be waiting a long time.,10,2,Valar Morghulis
Dracarys.,10,2,Valar Morghulis
We should be there by sundown.,10,2,Valar Morghulis
Won't be a fun night for you.,10,2,Valar Morghulis
Mance knows how to make crows sing.,10,2,Valar Morghulis
"If you know what to say, you might just make it through the night.",10,2,Valar Morghulis
Not talking's not the way to go.,10,2,Valar Morghulis
Careful with that.,10,2,Valar Morghulis
You might cut yourself.,10,2,Valar Morghulis
"Never swung a sword before, have you?",10,2,Valar Morghulis
You look like a baby with a rattle.,10,2,Valar Morghulis
Enough of that!,10,2,Valar Morghulis
Stop!,10,2,Valar Morghulis
"Why, traitor?",10,2,Valar Morghulis
So you can give Mance Rayder an invitation to Castle Black?,10,2,Valar Morghulis
Let 'em fight.,10,2,Valar Morghulis
That's it? That's what you can do?,10,2,Valar Morghulis
You little sh1t.,10,2,Valar Morghulis
Your traitor father teach you that?,10,2,Valar Morghulis
Or was it your whore mother?,10,2,Valar Morghulis
We are the Watchers on the Wall.,10,2,Valar Morghulis
You can tell Mance that's the man who killed Qhorin Halfhand.,10,2,Valar Morghulis
Burn the body.,10,2,Valar Morghulis
Aye.,10,2,Valar Morghulis
You don't want this one coming back for you.,10,2,Valar Morghulis
"Come along, Jon Snow.",10,2,Valar Morghulis
Time to meet the King-Beyond-The-Wall.,10,2,Valar Morghulis
What the ... ?,10,2,Valar Morghulis
"Khaleesi, please.",10,2,Valar Morghulis
He said you'd never leave Qarth alive.,10,2,Valar Morghulis
Come.,10,2,Valar Morghulis
Nothing.,10,2,Valar Morghulis
"Thank you, Xaro Xhoan Daxos.",10,2,Valar Morghulis
Thank you for teaching me this lesson.,10,2,Valar Morghulis
I am King of Qarth.,10,2,Valar Morghulis
"I can help you now, truly help you.",10,2,Valar Morghulis
We can take the Iron Throne.,10,2,Valar Morghulis
"I'll bring you 1,000 ships.",10,2,Valar Morghulis
"Please, Khaleesi, I beg you.",10,2,Valar Morghulis
All that you have dreamed is within your reach!,10,2,Valar Morghulis
"I beg you, please!",10,2,Valar Morghulis
Khaleesi.,10,2,Valar Morghulis
Please! Please!,10,2,Valar Morghulis
- Khaleesi!,10,2,Valar Morghulis
It's all a lie.,10,2,Valar Morghulis
Looks real enough to me.,10,2,Valar Morghulis
Real enough to buy a ship?,10,2,Valar Morghulis
"Aye, a small ship.",10,2,Valar Morghulis
I thought we were coming north to fight wildlings.,10,2,Valar Morghulis
Is this goat?,10,2,Valar Morghulis
It's moose.,10,2,Valar Morghulis
People shouldn't live anywhere you need to burn sh1t to keep warm.,10,2,Valar Morghulis
"Well, you see a tree, let me know.",10,2,Valar Morghulis
"If you step back and think about it, the thing about Gilly that's so interesting is ... ",10,2,Valar Morghulis
Just bloody kill me.,10,2,Valar Morghulis
"No, truly.",10,2,Valar Morghulis
"The thing about her that I find so interesting is that after all that Craster's done to her, she's still got hope that life might get better.",10,2,Valar Morghulis
The thing about Gilly that you find so interesting is that she said six words to you.,10,2,Valar Morghulis
And the thing about you that I find so interesting is absolutely nothing.,10,2,Valar Morghulis
It's Jon and the Halfhand.,10,2,Valar Morghulis
They're back.,10,2,Valar Morghulis
Two blasts is wildlings.,10,2,Valar Morghulis
You're not fighting them alone. Come on.,10,2,Valar Morghulis
Three blasts?,10,2,Valar Morghulis
Run!,10,2,Valar Morghulis
Wait! Wait for me!,10,2,Valar Morghulis
Grenn!,10,2,Valar Morghulis
Edd!,10,2,Valar Morghulis
( wind howling ),1,3,Valar Dohaeris
( panting ),1,3,Valar Dohaeris
( breathing heavily ),1,3,Valar Dohaeris
Brother?,1,3,Valar Dohaeris
( snow crunching ),1,3,Valar Dohaeris
( Ghost snarling ),1,3,Valar Dohaeris
Did you send the ravens?,1,3,Valar Dohaeris
"Tarly, look at me.",1,3,Valar Dohaeris
Did you send the ravens?,1,3,Valar Dohaeris
That was your job.,1,3,Valar Dohaeris
Your only job.,1,3,Valar Dohaeris
We need to get back to the Wall.,1,3,Valar Dohaeris
It's a long march.,1,3,Valar Dohaeris
"We know what's out there, but we have to make it, have to warn them or before winter's done, everyone you've ever known will be dead.",1,3,Valar Dohaeris
( wind blowing ),1,3,Valar Dohaeris
( people talking indistinctly ),1,3,Valar Dohaeris
"First time you've seen a giant, Jon Snow?",1,3,Valar Dohaeris
"Well, don't stare too long. They're shy.",1,3,Valar Dohaeris
"When they stop being shy, they get angry.",1,3,Valar Dohaeris
"And when they're angry, I've seen them pound a man straight into the ground like a hammer on a nail.",1,3,Valar Dohaeris
( growling ),1,3,Valar Dohaeris
Man: Crow!,1,3,Valar Dohaeris
Boy: Crow!,1,3,Valar Dohaeris
Girl: Look over there!,1,3,Valar Dohaeris
Man #2: Crow!,1,3,Valar Dohaeris
Girl: Crow! Look over here! Look!,1,3,Valar Dohaeris
Woman:,1,3,Valar Dohaeris
"Ah, look, crow coming!",1,3,Valar Dohaeris
Boy:,1,3,Valar Dohaeris
Crow!,1,3,Valar Dohaeris
Ygritte: You're wearing the wrong color.,1,3,Valar Dohaeris
Mance was a ranger.,1,3,Valar Dohaeris
"In your hearts, all you crows want to fly free.",1,3,Valar Dohaeris
"When I'm free, will I be free to go?",1,3,Valar Dohaeris
Crow!,1,3,Valar Dohaeris
Crow!,1,3,Valar Dohaeris
"Sure, you will.",1,3,Valar Dohaeris
Oh!,1,3,Valar Dohaeris
( laughter ),1,3,Valar Dohaeris
And I'll be free to kill you.,1,3,Valar Dohaeris
"Got no respect, this lot.",1,3,Valar Dohaeris
Got no fathers to slap 'em when they're foul.,1,3,Valar Dohaeris
What happened to their fathers?,1,3,Valar Dohaeris
Some of them were killed by crows like you.,1,3,Valar Dohaeris
"Don't look so grim, Jon Snow.",1,3,Valar Dohaeris
"If Mance Rayder likes you, you'll live another day.",1,3,Valar Dohaeris
And if he don't...,1,3,Valar Dohaeris
I smell a crow.,1,3,Valar Dohaeris
We killed his friends.,1,3,Valar Dohaeris
Thought you'd want to question this one.,1,3,Valar Dohaeris
What do we want with a baby crow?,1,3,Valar Dohaeris
This baby killed Qhorin Halfhand.,1,3,Valar Dohaeris
He wants to be one of us.,1,3,Valar Dohaeris
That half-handed c**t killed friends of mine.,1,3,Valar Dohaeris
Friends twice your size.,1,3,Valar Dohaeris
My father told me big men fall just as quick as little ones,1,3,Valar Dohaeris
if you put a sword through their hearts.,1,3,Valar Dohaeris
Plenty of little men tried to put their swords through my heart.,1,3,Valar Dohaeris
And there's plenty of little skeletons,1,3,Valar Dohaeris
buried in the woods.,1,3,Valar Dohaeris
"What's your name, boy?",1,3,Valar Dohaeris
Jon Snow.,1,3,Valar Dohaeris
Your Grace.,1,3,Valar Dohaeris
( laughter ),1,3,Valar Dohaeris
Your Grace?,1,3,Valar Dohaeris
( laughter ),1,3,Valar Dohaeris
Did you hear that?,1,3,Valar Dohaeris
"From now on, you'd better kneel every time I fart.",1,3,Valar Dohaeris
"( laughs ) Stand, boy.",1,3,Valar Dohaeris
We don't kneel for anyone beyond the Wall.,1,3,Valar Dohaeris
"So, you're Ned Stark's b*st*rd.",1,3,Valar Dohaeris
"Thank you for the gift, Lord of Bones.",1,3,Valar Dohaeris
You can leave us.,1,3,Valar Dohaeris
The girl likes you.,1,3,Valar Dohaeris
"You like her back, Snow?",1,3,Valar Dohaeris
That why you want to join us?,1,3,Valar Dohaeris
"Bearded warrior: Don't panic, boy.",1,3,Valar Dohaeris
This isn't the damned Night's Watch where we make you swear off girls.,1,3,Valar Dohaeris
This chicken eater you thought was king is Tormund Giantsbane.,1,3,Valar Dohaeris
Can't believe this pup,1,3,Valar Dohaeris
killed the Halfhand.,1,3,Valar Dohaeris
He was our enemy and I'm glad he's dead.,1,3,Valar Dohaeris
He was my brother once.,1,3,Valar Dohaeris
Back when he had a whole hand.,1,3,Valar Dohaeris
What were you doing with him?,1,3,Valar Dohaeris
The Lord Commander sent me to the Halfhand for seasoning.,1,3,Valar Dohaeris
Why?,1,3,Valar Dohaeris
He wants me to lead one day.,1,3,Valar Dohaeris
"But here you are, a traitor kneeling before the King-beyond-the-Wall.",1,3,Valar Dohaeris
"If I'm a traitor, then you are, too.",1,3,Valar Dohaeris
"Why do you want to join us, Jon Snow?",1,3,Valar Dohaeris
I want to be free.,1,3,Valar Dohaeris
"No, I don't think so.",1,3,Valar Dohaeris
I think what you want most of all is to be a hero.,1,3,Valar Dohaeris
I'll ask you one last time ... why do you want to join us?,1,3,Valar Dohaeris
We stopped at Craster's Keep on the way north.,1,3,Valar Dohaeris
I saw...,1,3,Valar Dohaeris
You saw what?,1,3,Valar Dohaeris
I saw Craster take his own baby boy and leave it in the woods.,1,3,Valar Dohaeris
I saw what took it.,1,3,Valar Dohaeris
You're telling me you saw one of them?,1,3,Valar Dohaeris
And why would that make you desert your brothers?,1,3,Valar Dohaeris
"Because when I told the Lord Commander, he already knew.",1,3,Valar Dohaeris
"Thousands of years ago, the First Men battled the White Walkers and defeated them.",1,3,Valar Dohaeris
I want to fight for the side that fights for the living.,1,3,Valar Dohaeris
Did I come to the right place?,1,3,Valar Dohaeris
We'll need to find you a new cloak.,1,3,Valar Dohaeris
( children chattering ),1,3,Valar Dohaeris
What if you took off that bit there?,1,3,Valar Dohaeris
Don't you want to leave something to the imagination?,1,3,Valar Dohaeris
"Trouble is, I've never had much imagination.",1,3,Valar Dohaeris
I want you to take it off.,1,3,Valar Dohaeris
( tsks ),1,3,Valar Dohaeris
Mouth.,1,3,Valar Dohaeris
"( door opens, closes )",1,3,Valar Dohaeris
Podrick: Ser Bronn. Ser Bronn.,1,3,Valar Dohaeris
I didn't hear that.,1,3,Valar Dohaeris
"Apologies, ser.",1,3,Valar Dohaeris
Bronn: Back away.,1,3,Valar Dohaeris
Keep backing away till you're outside this establishment.,1,3,Valar Dohaeris
Then back away some more.,1,3,Valar Dohaeris
Lord Tyrion sent me.,1,3,Valar Dohaeris
"I will murder you, boy.",1,3,Valar Dohaeris
He said it was a matter of life and death.,1,3,Valar Dohaeris
( knocking ),1,3,Valar Dohaeris
Pod?,1,3,Valar Dohaeris
Cersei: It's your sister.,1,3,Valar Dohaeris
The queen.,1,3,Valar Dohaeris
What are they doing here?,1,3,Valar Dohaeris
"Protecting me, I assume. Will you let me in?",1,3,Valar Dohaeris
"No, I don't think so.",1,3,Valar Dohaeris
"If I wanted to kill you, do you think I'd let a wooden door stop me?",1,3,Valar Dohaeris
They stay outside.,1,3,Valar Dohaeris
"I'm not afraid of you, little brother.",1,3,Valar Dohaeris
Why are you here?,1,3,Valar Dohaeris
I wanted to see your face.,1,3,Valar Dohaeris
"They said you'd lost your nose, but it's not as gruesome as all that.",1,3,Valar Dohaeris
The man who cut me lost more than his nose.,1,3,Valar Dohaeris
I should hope so.,1,3,Valar Dohaeris
"The rebels came for Joffrey's head, they lost their own.",1,3,Valar Dohaeris
Thanks to Father.,1,3,Valar Dohaeris
Thanks to Father.,1,3,Valar Dohaeris
"Of course, it wasn't a rebel who tried to kill me.",1,3,Valar Dohaeris
No? Curious.,1,3,Valar Dohaeris
Bit of a comedown from chamber of the Hand.,1,3,Valar Dohaeris
But then I don't suppose you need much room.,1,3,Valar Dohaeris
Grand Maester Pycelle made the same joke.,1,3,Valar Dohaeris
You must be proud to be as funny as a man whose balls brush his knees.,1,3,Valar Dohaeris
You're meeting Father today?,1,3,Valar Dohaeris
How do you know that?,1,3,Valar Dohaeris
Because I have hundreds of spies in my employ.,1,3,Valar Dohaeris
The Master of Whisperers owes me a favor or two.,1,3,Valar Dohaeris
Father told me. What do you want from him?,1,3,Valar Dohaeris
What do I want from him? He's my father.,1,3,Valar Dohaeris
Do I need to want something?,1,3,Valar Dohaeris
"I'm sure he loves me dearly, as any father loves his child, his baby boy.",1,3,Valar Dohaeris
Yet he hasn't come to visit once since arriving in King's Landing.,1,3,Valar Dohaeris
"I lay here, my face split in half, but Father never came.",1,3,Valar Dohaeris
You're going to make me cry.,1,3,Valar Dohaeris
Why do you care what I want from him?,1,3,Valar Dohaeris
Because you've slandered me to Father before.,1,3,Valar Dohaeris
Slandered? When?,1,3,Valar Dohaeris
You told him I had my guards beat that servant girl at Casterly Rock.,1,3,Valar Dohaeris
You did have your guards beat her.,1,3,Valar Dohaeris
"A girl of nine, I believe.",1,3,Valar Dohaeris
"I was nine, too.",1,3,Valar Dohaeris
"She lost an eye, if I remember correctly.",1,3,Valar Dohaeris
"If I remember correctly, she never stole a necklace again.",1,3,Valar Dohaeris
It's not slander if it's true.,1,3,Valar Dohaeris
And what's this truth you plan on telling him today?,1,3,Valar Dohaeris
Why are you so nervous about what I'm going to say to Father?,1,3,Valar Dohaeris
Because you're a liar.,1,3,Valar Dohaeris
"I expect you'll tell lies about me, about Joffrey.",1,3,Valar Dohaeris
Any lies in particular?,1,3,Valar Dohaeris
"You're a clever man, but you're not half as clever as you think you are.",1,3,Valar Dohaeris
Still makes me more clever than you.,1,3,Valar Dohaeris
( door opens ),1,3,Valar Dohaeris
"Oh, look at these two shining warriors.",1,3,Valar Dohaeris
Ser Taryn Mant and...,1,3,Valar Dohaeris
Ser Whosit of Whocares.,1,3,Valar Dohaeris
Ser Meryn Trant.,1,3,Valar Dohaeris
Ser Bronn of the Blackwater.,1,3,Valar Dohaeris
You're no knight.,1,3,Valar Dohaeris
Pod.,1,3,Valar Dohaeris
Ser Bronn of the Blackwater was anointed by the king himself.,1,3,Valar Dohaeris
"You're an up-jumped cutthroat, nothing more.",1,3,Valar Dohaeris
That's exactly who I am.,1,3,Valar Dohaeris
And you're a grub in fancy armor,1,3,Valar Dohaeris
who's better at beating little girls than fighting men.,1,3,Valar Dohaeris
"Now, I have an appointment with Lord Tyrion.",1,3,Valar Dohaeris
"You put your hand on that door, you lose the hand.",1,3,Valar Dohaeris
"As much as I appreciate a walk in the sunshine, your lordship, I am wondering why you sent for me.",1,3,Valar Dohaeris
A number of people in this city want to kill me.,1,3,Valar Dohaeris
You're here to protect me.,1,3,Valar Dohaeris
I've been doing that for a while now.,1,3,Valar Dohaeris
Do you grow bored protecting me?,1,3,Valar Dohaeris
I grow poor protecting you.,1,3,Valar Dohaeris
Poor? Poor?,1,3,Valar Dohaeris
"Under my patronage you've become a knight, you've served as Commander of the City Watch.",1,3,Valar Dohaeris
Briefly.,1,3,Valar Dohaeris
I'm sure you filled your pockets.,1,3,Valar Dohaeris
And now my pockets are empty.,1,3,Valar Dohaeris
You've given me a taste for the finer things.,1,3,Valar Dohaeris
"And if you want me to carry on protecting you, you'll need to pay more.",1,3,Valar Dohaeris
I thought we were friends.,1,3,Valar Dohaeris
We are.,1,3,Valar Dohaeris
But I'm a sellsword. I sell my sword.,1,3,Valar Dohaeris
I don't loan it out to friends as a favor.,1,3,Valar Dohaeris
How much?,1,3,Valar Dohaeris
Double.,1,3,Valar Dohaeris
Double?,1,3,Valar Dohaeris
I'm a knight now.,1,3,Valar Dohaeris
Knights are worth double.,1,3,Valar Dohaeris
I don't even know how much I'm paying you now.,1,3,Valar Dohaeris
Which means you can afford it.,1,3,Valar Dohaeris
( breathing heavily ),1,3,Valar Dohaeris
( waves lapping ),1,3,Valar Dohaeris
( seabirds calling ),1,3,Valar Dohaeris
Here. Here!,1,3,Valar Dohaeris
Help me!,1,3,Valar Dohaeris
( horn blowing ),1,3,Valar Dohaeris
Who are you?,1,3,Valar Dohaeris
I was in the battle at Blackwater.,1,3,Valar Dohaeris
I was a captain and a knight.,1,3,Valar Dohaeris
"Aye, ser, and serving which king?",1,3,Valar Dohaeris
The one true king of Westeros ... ,1,3,Valar Dohaeris
Stannis Baratheon.,1,3,Valar Dohaeris
I thought you were dead.,1,3,Valar Dohaeris
Everyone thought you were dead.,1,3,Valar Dohaeris
And your son?,1,3,Valar Dohaeris
He may have swam ashore as you did.,1,3,Valar Dohaeris
"No, the wildfire took him. I saw it.",1,3,Valar Dohaeris
"I'm so sorry, my friend.",1,3,Valar Dohaeris
"I, too, have lost a son.",1,3,Valar Dohaeris
There is nothing worse in this world.,1,3,Valar Dohaeris
"But, Davos, you were a good father.",1,3,Valar Dohaeris
"If I was a good father, he'd still be here.",1,3,Valar Dohaeris
Stannis lives?,1,3,Valar Dohaeris
He licks his wounds at Dragonstone.,1,3,Valar Dohaeris
Will you take me there?,1,3,Valar Dohaeris
There is nothing for me at Dragonstone.,1,3,Valar Dohaeris
This war is not over.,1,3,Valar Dohaeris
"Not for you, maybe.",1,3,Valar Dohaeris
"But for Salladhor Saan, the war is over.",1,3,Valar Dohaeris
We're both sworn to King Stannis.,1,3,Valar Dohaeris
I am sworn to no man.,1,3,Valar Dohaeris
I promised you 30 ships and you promised me riches and glory.,1,3,Valar Dohaeris
I delivered the ships.,1,3,Valar Dohaeris
Stannis never gives up. Never.,1,3,Valar Dohaeris
Now he will regroup ... ,1,3,Valar Dohaeris
He's a broken man.,1,3,Valar Dohaeris
His fleet lies at the bottom of Blackwater Bay.,1,3,Valar Dohaeris
"They say he sees no one ... not his generals, not even his wife.",1,3,Valar Dohaeris
"Only the Red Woman whispering in his ear, telling him what she sees in the flames and burning men alive.",1,3,Valar Dohaeris
What?,1,3,Valar Dohaeris
They built a great fire when Stannis returned.,1,3,Valar Dohaeris
All those who spoke against her she called servants of darkness.,1,3,Valar Dohaeris
They say she sang to them as they burned.,1,3,Valar Dohaeris
I'm a pirate.,1,3,Valar Dohaeris
You're a smuggler.,1,3,Valar Dohaeris
Servants of darkness.,1,3,Valar Dohaeris
I'm thinking Dragonstone is a good place for us to avoid.,1,3,Valar Dohaeris
"Take me back there, please.",1,3,Valar Dohaeris
You cannot turn Stannis against her.,1,3,Valar Dohaeris
"Maybe not, but I could carve her heart out.",1,3,Valar Dohaeris
You could try.,1,3,Valar Dohaeris
"If you fail, they will burn you.",1,3,Valar Dohaeris
"If you succeed, they'll burn you.",1,3,Valar Dohaeris
And you've only just come back to life.,1,3,Valar Dohaeris
"Stay alive a little longer, my friend.",1,3,Valar Dohaeris
You call me friend. You drank with me on my wedding day.,1,3,Valar Dohaeris
"And you drank with me on four of my wedding days, but I don't ask you for favors.",1,3,Valar Dohaeris
I have to stop her.,1,3,Valar Dohaeris
"Please, do this for me.",1,3,Valar Dohaeris
"When you are dead, I will gather your bones in a little sack and let your widow wear them around her neck.",1,3,Valar Dohaeris
We should set the siege lines,1,3,Valar Dohaeris
"1,000 yards from Harrenhal.",1,3,Valar Dohaeris
There won't be a siege. The Mountain can't defend a ruin.,1,3,Valar Dohaeris
I imagine the Mountain will defend whatever Tywin Lannister tells him to defend.,1,3,Valar Dohaeris
The Lannisters have been running from us since Oxcross.,1,3,Valar Dohaeris
I'd love a fight. The men would love a fight.,1,3,Valar Dohaeris
I don't think we're going to get one.,1,3,Valar Dohaeris
"ad=document.getElementById(""chitika-ads-1""),ad.getBoundingClientRect().width?adWidth=ad.getBoundingClientRect().width:adWidth=ad.offsetWidth,function(){if(void 0===window.CHITIKA&&(window.CHITIKA={units:[]}),adWidth>=550)var t={publisher:""andjoh"",width:550,height:250,sid:""In-Post"",color_site_link:""E7CE64"",color_text:""ffffff"",color_bg:""000033"",color_button:""E7CE64"",color_button_text:""000033""};else var t={publisher:""andjoh"",width:300,height:250,sid:""In-Post"",color_site_link:""E7CE64"",color_text:""ffffff"",color_bg:""000033"",color_button:""E7CE64"",color_button_text:""000033""};var i=window.CHITIKA.units.length;window.CHITIKA.units.push(t),document.write('<div id=""chitikaAdBlock-'+i+'""></div>');var e=document.createElement(""script"");e.type=""text/javascript"",e.src=""//cdn.chitika.net/getads.js"";try{document.getElementsByTagName(""head"")[0].appendChild(e)}catch(o){document.write(e.outerHTML)}}();",1,3,Valar Dohaeris
( flies buzzing ),1,3,Valar Dohaeris
200 Northmen slaughtered like sheep.,1,3,Valar Dohaeris
"The debt will be repaid, my friend.",1,3,Valar Dohaeris
For them and for your sons.,1,3,Valar Dohaeris
Will it?,1,3,Valar Dohaeris
They rot in the ground,1,3,Valar Dohaeris
while their killer runs free.,1,3,Valar Dohaeris
The Kingslayer won't remain free for long.,1,3,Valar Dohaeris
My best hunters are after him.,1,3,Valar Dohaeris
Robb: A Mallister?,1,3,Valar Dohaeris
Ser Jeremy.,1,3,Valar Dohaeris
My father's bannerman.,1,3,Valar Dohaeris
Find her a chamber that will serve as a cell.,1,3,Valar Dohaeris
Talisa: She's your mother.,1,3,Valar Dohaeris
She freed Jaime Lannister.,1,3,Valar Dohaeris
The Lannisters robbed them of their sons and she robbed them of their justice.,1,3,Valar Dohaeris
( coughing ),1,3,Valar Dohaeris
Water.,1,3,Valar Dohaeris
Water.,1,3,Valar Dohaeris
This needs to be cleaned and closed.,1,3,Valar Dohaeris
"What's your name, friend?",1,3,Valar Dohaeris
Qyburn.,1,3,Valar Dohaeris
You're lucky to be alive.,1,3,Valar Dohaeris
Lucky?,1,3,Valar Dohaeris
( birds cawing ),1,3,Valar Dohaeris
( sighs ),1,3,Valar Dohaeris
The badge looks good on you.,1,3,Valar Dohaeris
Almost as good as it looked on me.,1,3,Valar Dohaeris
Are you enjoying your new position?,1,3,Valar Dohaeris
Am I enjoying it?,1,3,Valar Dohaeris
I was very happy as Hand of the King.,1,3,Valar Dohaeris
( chuckles ) Yes.,1,3,Valar Dohaeris
I heard how happy you were.,1,3,Valar Dohaeris
( blows ),1,3,Valar Dohaeris
You brought a whore into my bed.,1,3,Valar Dohaeris
It wasn't your bed at the time.,1,3,Valar Dohaeris
I sent you here to advise the king.,1,3,Valar Dohaeris
I gave you real power and authority.,1,3,Valar Dohaeris
"You chose to spend your days as you always have, bedding harlots and drinking with thieves.",1,3,Valar Dohaeris
Occasionally I drank with the harlots.,1,3,Valar Dohaeris
"What do you want, Tyrion?",1,3,Valar Dohaeris
Why does everyone assume I want something?,1,3,Valar Dohaeris
Can't I simply visit with my beloved father?,1,3,Valar Dohaeris
My beloved father who somehow forgot to visit his wounded son after he fell on the battlefield.,1,3,Valar Dohaeris
Maester Pycelle assured me your wounds were not fatal.,1,3,Valar Dohaeris
I organized the defense of this city while you held court in the ruins of Harrenhal.,1,3,Valar Dohaeris
"I led the foray when the enemies were at the gate while your grandson, the king, quivered in fear behind the walls.",1,3,Valar Dohaeris
I bled in the mud for our family.,1,3,Valar Dohaeris
"And as my reward, I was trundled off to some dark little cell.",1,3,Valar Dohaeris
But what do I want?,1,3,Valar Dohaeris
A little bloody gratitude would be a start.,1,3,Valar Dohaeris
Jugglers and singers require applause.,1,3,Valar Dohaeris
You are a Lannister.,1,3,Valar Dohaeris
Do you think I demanded a garland of roses every time I suffered a wound on a battlefield?,1,3,Valar Dohaeris
Hmm?,1,3,Valar Dohaeris
"Now, I have seven kingdoms to look after and three of them are in open rebellion.",1,3,Valar Dohaeris
So tell me what you want.,1,3,Valar Dohaeris
I want what is mine by right.,1,3,Valar Dohaeris
"Jaime is your eldest son, heir to your lands and titles.",1,3,Valar Dohaeris
"But he is a Kingsguard, forbidden from marriage or inheritance.",1,3,Valar Dohaeris
"The day Jaime put on the white cloak, he gave up his claim to Casterly Rock.",1,3,Valar Dohaeris
I am your son and lawful heir.,1,3,Valar Dohaeris
You want Casterly Rock?,1,3,Valar Dohaeris
It is mine by right.,1,3,Valar Dohaeris
( sighs ),1,3,Valar Dohaeris
We'll find you accommodations more suited to your name and as a reward for your accomplishments during the battle of Blackwater Bay.,1,3,Valar Dohaeris
"And when the time is right, you will be given a position fit for your talents so that you can serve your family and protect our legacy.",1,3,Valar Dohaeris
"And if you serve faithfully, you will be rewarded with a suitable wife.",1,3,Valar Dohaeris
And I would let myself be consumed by maggots before mocking the family name and making you heir to Casterly Rock.,1,3,Valar Dohaeris
Why?,1,3,Valar Dohaeris
Why?,1,3,Valar Dohaeris
You ask that?,1,3,Valar Dohaeris
"You, who killed your mother to come into the world?",1,3,Valar Dohaeris
"You are an ill-made, spiteful little creature full of envy, lust, and low cunning.",1,3,Valar Dohaeris
